ts,node_id,rssi,time_s,channel_quality
1777281635.545683,m3-12,-91.0,136.115,0
1777281636.546117,m3-12,-91.0,137.115,0
1777281637.546519,m3-12,-91.0,138.116,0
1777281638.546922,m3-12,-91.0,139.116,0
1777281639.547325,m3-12,-91.0,140.117,0
1777281640.547728,m3-12,-91.0,141.117,0
1777281641.548131,m3-12,-91.0,142.117,0
1777281642.548534,m3-12,-91.0,143.118,0
1777281643.548967,m3-12,-91.0,144.118,0
1777281644.54937,m3-12,-91.0,145.119,0
1777281645.549773,m3-12,-91.0,146.119,0
1777281646.550206,m3-12,-91.0,147.12,0
1777281647.550609,m3-12,-91.0,148.12,0
1777281648.551012,m3-12,-91.0,149.12,0
1777281649.551415,m3-12,-91.0,150.121,0
1777281650.551848,m3-12,-91.0,151.121,0
1777281651.552251,m3-12,-91.0,152.122,0
1777281652.552654,m3-12,-91.0,153.122,0
1777281653.553056,m3-12,-91.0,154.122,0
1777281654.55349,m3-12,-91.0,155.123,0
1777281655.553893,m3-12,-91.0,156.123,0
1777281656.554296,m3-12,-91.0,157.124,0
1777281657.554698,m3-12,-91.0,158.124,0
1777281658.555101,m3-12,-91.0,159.124,0
1777281659.555535,m3-12,-91.0,160.125,0
1777281660.555937,m3-12,-91.0,161.125,0
1777281661.55634,m3-12,-91.0,162.126,0
1777281662.556743,m3-12,-91.0,163.126,0
1777281663.557146,m3-12,-91.0,164.126,0
1777281664.557579,m3-12,-91.0,165.127,0
1777281665.557982,m3-12,-91.0,166.127,0
1777281666.558385,m3-12,-91.0,167.128,0
1777281667.558788,m3-12,-91.0,168.128,0
1777281668.559221,m3-12,-91.0,169.129,0
1777281669.559624,m3-12,-91.0,170.129,0
1777281670.560027,m3-12,-91.0,171.129,0
1777281671.56046,m3-12,-91.0,172.13,0
1777281672.560863,m3-12,-91.0,173.13,0
1777281673.561296,m3-12,-91.0,174.131,0
1777281674.561699,m3-12,-91.0,175.131,0
1777281675.562102,m3-12,-91.0,176.131,0
1777281676.562505,m3-12,-91.0,177.132,0
1777281677.562938,m3-12,-91.0,178.132,0
1777281678.563341,m3-12,-91.0,179.133,0
1777281679.563744,m3-12,-91.0,180.133,0
1777281680.564177,m3-12,-91.0,181.133,0
1777281681.56458,m3-12,-91.0,182.134,0
1777281682.564983,m3-12,-91.0,183.134,0
1777281683.565386,m3-12,-91.0,184.135,0
1777281684.565819,m3-12,-91.0,185.135,0
1777281685.566222,m3-12,-91.0,186.136,0
1777281686.566656,m3-12,-91.0,187.136,0
1777281687.567058,m3-12,-91.0,188.136,0
1777281688.567461,m3-12,-91.0,189.137,0
1777281689.567895,m3-12,-91.0,190.137,0
1777281690.568297,m3-12,-91.0,191.138,0
1777281691.568731,m3-12,-91.0,192.138,0
1777281692.569134,m3-12,-91.0,193.138,0
1777281693.569537,m3-12,-91.0,194.139,0
1777281694.569939,m3-12,-91.0,195.139,0
1777281695.570342,m3-12,-91.0,196.14,0
1777281696.570776,m3-12,-91.0,197.14,0
1777281697.571178,m3-12,-91.0,198.14,0
1777281698.571612,m3-12,-91.0,199.141,0
1777281699.572015,m3-12,-91.0,200.141,0
1777281700.572448,m3-12,-91.0,201.142,0
1777281701.572851,m3-12,-91.0,202.142,0
1777281702.573254,m3-12,-91.0,203.143,0
1777281703.573687,m3-12,-91.0,204.143,0
1777281704.57409,m3-12,-91.0,205.143,0
1777281705.574493,m3-12,-91.0,206.144,0
1777281706.574926,m3-12,-91.0,207.144,0
1777281707.575329,m3-12,-91.0,208.145,0
1777281708.575762,m3-12,-91.0,209.145,0
1777281709.576165,m3-12,-91.0,210.145,0
1777281710.576568,m3-12,-91.0,211.146,0
1777281711.576971,m3-12,-91.0,212.146,0
1777281712.577404,m3-12,-91.0,213.147,0
1777281713.577807,m3-12,-91.0,214.147,0
1777281714.57824,m3-12,-91.0,215.148,0
1777281715.578643,m3-12,-91.0,216.148,0
1777281716.579046,m3-12,-91.0,217.148,0
1777281717.579479,m3-12,-91.0,218.149,0
1777281718.579913,m3-12,-91.0,219.149,0
1777281719.580316,m3-12,-91.0,220.15,0
1777281720.580749,m3-12,-91.0,221.15,0
1777281721.581152,m3-12,-91.0,222.15,0
1777281722.581585,m3-12,-91.0,223.151,0
1777281723.581988,m3-12,-91.0,224.151,0
1777281724.582421,m3-12,-91.0,225.152,0
1777281725.582824,m3-12,-91.0,226.152,0
1777281726.583227,m3-12,-91.0,227.153,0
1777281727.58366,m3-12,-91.0,228.153,0
1777281728.584063,m3-12,-91.0,229.153,0
1777281729.584466,m3-12,-91.0,230.154,0
1777281730.5849,m3-12,-91.0,231.154,0
1777281731.585302,m3-12,-91.0,232.155,0
1777281732.585736,m3-12,-91.0,233.155,0
1777281733.586139,m3-12,-91.0,234.155,0
1777281734.586541,m3-12,-91.0,235.156,0
1777281735.586975,m3-12,-91.0,236.156,0
1777281736.587378,m3-12,-91.0,237.157,0
1777281737.587811,m3-12,-91.0,238.157,0
1777281738.588214,m3-12,-91.0,239.158,0
1777281739.588617,m3-12,-91.0,240.158,0
1777281740.58905,m3-12,-91.0,241.158,0
1777281741.589453,m3-12,-91.0,242.159,0
1777281742.589886,m3-12,-91.0,243.159,0
1777281743.590289,m3-12,-91.0,244.16,0
1777281744.590722,m3-12,-91.0,245.16,0
1777281745.591125,m3-12,-91.0,246.16,0
1777281746.591559,m3-12,-91.0,247.161,0
1777281747.591962,m3-12,-91.0,248.161,0
1777281748.592395,m3-12,-91.0,249.162,0
1777281749.592798,m3-12,-91.0,250.162,0
1777281750.593231,m3-12,-91.0,251.163,0
1777281751.593634,m3-12,-91.0,252.163,0
1777281752.594037,m3-12,-91.0,253.163,0
1777281753.59447,m3-12,-91.0,254.164,0
1777281754.594873,m3-12,-91.0,255.164,0
1777281755.595306,m3-12,-91.0,256.165,0
1777281756.595709,m3-12,-91.0,257.165,0
1777281757.596143,m3-12,-91.0,258.165,0
1777281758.596545,m3-12,-91.0,259.166,0
1777281759.596948,m3-12,-91.0,260.166,0
1777281760.597382,m3-12,-91.0,261.167,0
1777281761.597784,m3-12,-91.0,262.167,0
1777281762.598218,m3-12,-91.0,263.168,0
1777281763.598621,m3-12,-91.0,264.168,0
1777281764.599054,m3-12,-91.0,265.168,0
1777281765.599457,m3-12,-91.0,266.169,0
1777281766.59989,m3-12,-91.0,267.169,0
1777281767.600293,m3-12,-91.0,268.17,0
1777281768.600696,m3-12,-91.0,269.17,0
1777281769.601129,m3-12,-91.0,270.17,0
1777281770.601563,m3-12,-91.0,271.171,0
1777281771.601965,m3-12,-91.0,272.171,0
1777281772.602368,m3-12,-91.0,273.172,0
1777281773.602802,m3-12,-91.0,274.172,0
1777281774.603235,m3-12,-91.0,275.173,0
1777281775.603668,m3-12,-91.0,276.173,0
1777281776.604071,m3-12,-91.0,277.173,0
1777281777.604474,m3-12,-91.0,278.174,0
1777281778.604877,m3-12,-91.0,279.174,0
1777281779.60531,m3-12,-91.0,280.175,0
1777281780.605744,m3-12,-91.0,281.175,0
1777281781.606177,m3-12,-91.0,282.175,0
1777281782.606549,m3-12,-91.0,283.176,0
1777281783.606983,m3-12,-91.0,284.176,0
1777281784.607416,m3-12,-91.0,285.177,0
1777281785.607819,m3-12,-91.0,286.177,0
1777281786.608252,m3-12,-91.0,287.178,0
1777281787.608655,m3-12,-91.0,288.178,0
1777281788.609088,m3-12,-91.0,289.178,0
1777281789.609491,m3-12,-91.0,290.179,0
1777281790.609894,m3-12,-91.0,291.179,0
1777281791.610358,m3-12,-91.0,292.18,0
1777281792.610761,m3-12,-91.0,293.18,0
1777281793.611194,m3-12,-91.0,294.18,0
1777281794.611597,m3-12,-91.0,295.181,0
1777281795.612,m3-12,-91.0,296.181,0
1777281796.612433,m3-12,-91.0,297.182,0
1777281797.612867,m3-12,-91.0,298.182,0
1777281798.61327,m3-12,-91.0,299.183,0
1777281799.613703,m3-12,-91.0,300.183,0
1777281800.614106,m3-12,-91.0,301.183,0
1777281801.614539,m3-12,-91.0,302.184,0
1777281802.614942,m3-12,-91.0,303.184,0
1777281803.615375,m3-12,-91.0,304.185,0
1777281804.615809,m3-12,-91.0,305.185,0
1777281805.616212,m3-12,-91.0,306.186,0
1777281806.616645,m3-12,-91.0,307.186,0
1777281807.617048,m3-12,-91.0,308.186,0
1777281808.617481,m3-12,-91.0,309.187,0
1777281809.617884,m3-12,-91.0,310.187,0
1777281810.618348,m3-12,-91.0,311.188,0
1777281811.618751,m3-12,-91.0,312.188,0
1777281812.619184,m3-12,-91.0,313.188,0
1777281813.619587,m3-12,-91.0,314.189,0
1777281814.61999,m3-12,-91.0,315.189,0
1777281815.620423,m3-12,-91.0,316.19,0
1777281816.620856,m3-12,-91.0,317.19,0
1777281817.621259,m3-12,-91.0,318.191,0
1777281818.621693,m3-12,-91.0,319.191,0
1777281819.622095,m3-12,-91.0,320.191,0
1777281820.622529,m3-12,-91.0,321.192,0
1777281821.622932,m3-12,-91.0,322.192,0
1777281822.623396,m3-12,-91.0,323.193,0
1777281823.623798,m3-12,-91.0,324.193,0
1777281824.624201,m3-12,-91.0,325.194,0
1777281825.624604,m3-12,-91.0,326.194,0
1777281826.625068,m3-12,-91.0,327.194,0
1777281827.625471,m3-12,-91.0,328.195,0
1777281828.625874,m3-12,-91.0,329.195,0
1777281829.626307,m3-12,-91.0,330.196,0
1777281830.62671,m3-12,-91.0,331.196,0
1777281831.627143,m3-12,-91.0,332.196,0
1777281832.627577,m3-12,-91.0,333.197,0
1777281833.62801,m3-12,-91.0,334.197,0
1777281834.628443,m3-12,-91.0,335.198,0
1777281835.628846,m3-12,-91.0,336.198,0
1777281836.629249,m3-12,-91.0,337.199,0
1777281837.629682,m3-12,-91.0,338.199,0
1777281838.630116,m3-12,-91.0,339.199,0
1777281839.630519,m3-12,-91.0,340.2,0
1777281840.630952,m3-12,-91.0,341.2,0
1777281841.631385,m3-12,-91.0,342.201,0
1777281842.631788,m3-12,-91.0,343.201,0
1777281843.632221,m3-12,-91.0,344.202,0
1777281844.632624,m3-12,-91.0,345.202,0
1777281845.633058,m3-12,-91.0,346.202,0
1777281846.633491,m3-12,-91.0,347.203,0
1777281847.633924,m3-12,-91.0,348.203,0
1777281848.634327,m3-12,-91.0,349.204,0
1777281849.634761,m3-12,-91.0,350.204,0
1777281850.635163,m3-12,-91.0,351.204,0
1777281851.635597,m3-12,-91.0,352.205,0
1777281852.636,m3-12,-91.0,353.205,0
1777281853.636433,m3-12,-91.0,354.206,0
1777281854.636866,m3-12,-91.0,355.206,0
1777281855.6373,m3-12,-91.0,356.207,0
1777281856.637703,m3-12,-91.0,357.207,0
1777281857.638136,m3-12,-91.0,358.207,0
1777281858.638539,m3-12,-91.0,359.208,0
1777281859.638972,m3-12,-91.0,360.208,0
1777281860.639375,m3-12,-91.0,361.209,0
1777281861.639839,m3-12,-91.0,362.209,0
1777281862.640272,m3-12,-91.0,363.21,0
1777281863.640675,m3-12,-91.0,364.21,0
1777281864.641108,m3-12,-91.0,365.21,0
1777281865.641511,m3-12,-91.0,366.211,0
1777281866.641945,m3-12,-91.0,367.211,0
1777281867.642348,m3-12,-91.0,368.212,0
1777281868.642781,m3-12,-91.0,369.212,0
1777281869.643214,m3-12,-91.0,370.213,0
1777281870.643648,m3-12,-91.0,371.213,0
1777281871.64405,m3-12,-91.0,372.213,0
1777281872.644514,m3-12,-91.0,373.214,0
1777281873.644917,m3-12,-91.0,374.214,0
1777281874.645351,m3-12,-91.0,375.215,0
1777281875.645753,m3-12,-91.0,376.215,0
1777281876.646187,m3-12,-91.0,377.215,0
1777281877.64662,m3-12,-91.0,378.216,0
1777281878.647053,m3-12,-91.0,379.216,0
1777281879.647456,m3-12,-91.0,380.217,0
1777281880.64789,m3-12,-91.0,381.217,0
1777281881.648293,m3-12,-91.0,382.218,0
1777281882.648726,m3-12,-91.0,383.218,0
1777281883.649159,m3-12,-91.0,384.218,0
1777281884.649593,m3-12,-91.0,385.219,0
1777281885.649995,m3-12,-91.0,386.219,0
1777281886.650429,m3-12,-91.0,387.22,0
1777281887.650832,m3-12,-91.0,388.22,0
1777281888.651265,m3-12,-91.0,389.221,0
1777281889.651698,m3-12,-91.0,390.221,0
1777281890.652132,m3-12,-91.0,391.221,0
1777281891.652565,m3-12,-91.0,392.222,0
1777281892.652968,m3-12,-91.0,393.222,0
1777281893.653401,m3-12,-91.0,394.223,0
1777281894.653835,m3-12,-91.0,395.223,0
1777281895.654237,m3-12,-91.0,396.224,0
1777281896.654671,m3-12,-91.0,397.224,0
1777281897.655104,m3-12,-91.0,398.224,0
1777281898.655507,m3-12,-91.0,399.225,0
1777281899.65594,m3-12,-91.0,400.225,0
1777281900.656343,m3-12,-91.0,401.226,0
1777281901.656807,m3-12,-91.0,402.226,0
1777281902.65721,m3-12,-91.0,403.227,0
1777281903.657643,m3-12,-91.0,404.227,0
1777281904.658046,m3-12,-91.0,405.227,0
1777281905.65848,m3-12,-91.0,406.228,0
1777281906.658913,m3-12,-91.0,407.228,0
1777281907.659346,m3-12,-91.0,408.229,0
1777281908.659749,m3-12,-91.0,409.229,0
1777281909.660182,m3-12,-91.0,410.229,0
1777281910.660616,m3-12,-91.0,411.23,0
1777281911.661049,m3-12,-91.0,412.23,0
1777281912.661452,m3-12,-91.0,413.231,0
1777281913.661885,m3-12,-91.0,414.231,0
1777281914.662319,m3-12,-91.0,415.232,0
1777281915.662752,m3-12,-91.0,416.232,0
1777281916.663155,m3-12,-91.0,417.232,0
1777281917.663588,m3-12,-91.0,418.233,0
1777281918.663991,m3-12,-91.0,419.233,0
1777281919.664425,m3-12,-91.0,420.234,0
1777281920.664888,m3-12,-91.0,421.234,0
1777281921.665291,m3-12,-91.0,422.235,0
1777281922.665725,m3-12,-91.0,423.235,0
1777281923.666127,m3-12,-91.0,424.235,0
1777281924.666591,m3-12,-91.0,425.236,0
1777281925.666994,m3-12,-91.0,426.236,0
1777281926.667428,m3-12,-91.0,427.237,0
1777281927.667861,m3-12,-91.0,428.237,0
1777281928.668294,m3-12,-91.0,429.238,0
1777281929.668697,m3-12,-91.0,430.238,0
1777281930.66913,m3-12,-91.0,431.238,0
1777281931.669564,m3-12,-91.0,432.239,0
1777281932.670028,m3-12,-91.0,433.239,0
1777281933.670431,m3-12,-91.0,434.24,0
1777281934.670894,m3-12,-91.0,435.24,0
1777281935.671297,m3-12,-91.0,436.241,0
1777281936.671761,m3-12,-91.0,437.241,0
1777281937.672164,m3-12,-91.0,438.241,0
1777281938.672628,m3-12,-91.0,439.242,0
1777281939.673061,m3-12,-91.0,440.242,0
1777281940.673495,m3-12,-91.0,441.243,0
1777281941.673928,m3-12,-91.0,442.243,0
1777281942.674361,m3-12,-91.0,443.244,0
1777281943.674795,m3-12,-91.0,444.244,0
1777281944.675228,m3-12,-91.0,445.245,0
1777281945.675692,m3-12,-91.0,446.245,0
1777281946.676125,m3-12,-91.0,447.245,0
1777281947.676559,m3-12,-91.0,448.246,0
1777281948.676992,m3-12,-91.0,449.246,0
1777281949.677425,m3-12,-91.0,450.247,0
1777281950.677859,m3-12,-91.0,451.247,0
1777281951.678292,m3-12,-91.0,452.248,0
1777281952.678756,m3-12,-91.0,453.248,0
1777281953.679159,m3-12,-91.0,454.248,0
1777281954.679623,m3-12,-91.0,455.249,0
1777281955.680056,m3-12,-91.0,456.249,0
1777281956.680489,m3-12,-91.0,457.25,0
1777281957.680923,m3-12,-91.0,458.25,0
1777281958.681356,m3-12,-91.0,459.251,0
1777281959.68182,m3-12,-91.0,460.251,0
1777281960.682223,m3-12,-91.0,461.252,0
1777281961.682687,m3-12,-91.0,462.252,0
1777281962.68312,m3-12,-91.0,463.252,0
1777281963.683553,m3-12,-91.0,464.253,0
1777281964.683987,m3-12,-91.0,465.253,0
1777281965.68442,m3-12,-91.0,466.254,0
1777281966.684854,m3-12,-91.0,467.254,0
1777281967.685317,m3-12,-91.0,468.255,0
1777281968.685751,m3-12,-91.0,469.255,0
1777281969.686184,m3-12,-91.0,470.255,0
1777281970.686617,m3-12,-91.0,471.256,0
1777281971.687081,m3-12,-91.0,472.256,0
1777281972.687484,m3-12,-91.0,473.257,0
1777281973.687918,m3-12,-91.0,474.257,0
1777281974.688351,m3-12,-91.0,475.258,0
1777281975.688815,m3-12,-91.0,476.258,0
1777281976.689248,m3-12,-91.0,477.259,0
1777281977.689682,m3-12,-91.0,478.259,0
1777281978.690145,m3-12,-91.0,479.259,0
1777281979.690548,m3-12,-91.0,480.26,0
1777281980.691012,m3-12,-91.0,481.26,0
1777281981.691445,m3-12,-91.0,482.261,0
1777281982.691879,m3-12,-91.0,483.261,0
1777281983.692312,m3-12,-91.0,484.262,0
1777281984.692776,m3-12,-91.0,485.262,0
1777281985.693209,m3-12,-91.0,486.263,0
1777281986.693643,m3-12,-91.0,487.263,0
1777281987.694076,m3-12,-91.0,488.263,0
1777281988.69451,m3-12,-91.0,489.264,0
1777281989.694943,m3-12,-91.0,490.264,0
1777281990.695376,m3-12,-91.0,491.265,0
1777281991.69584,m3-12,-91.0,492.265,0
1777281992.696273,m3-12,-91.0,493.266,0
1777281993.696707,m3-12,-91.0,494.266,0
1777281994.697171,m3-12,-91.0,495.266,0
1777281995.697604,m3-12,-91.0,496.267,0
1777281996.698037,m3-12,-91.0,497.267,0
1777281997.698501,m3-12,-91.0,498.268,0
1777281998.698904,m3-12,-91.0,499.268,0
1777281999.699368,m3-12,-91.0,500.269,0
1777282000.699801,m3-12,-91.0,501.269,0
1777282001.700235,m3-12,-91.0,502.27,0
1777282002.700668,m3-12,-91.0,503.27,0
1777282003.701101,m3-12,-91.0,504.27,0
1777282004.701565,m3-12,-91.0,505.271,0
1777282005.701968,m3-12,-91.0,506.271,0
1777282006.702432,m3-12,-91.0,507.272,0
1777282007.702865,m3-12,-91.0,508.272,0
1777282008.703329,m3-12,-91.0,509.273,0
1777282009.703763,m3-12,-91.0,510.273,0
1777282010.704196,m3-12,-91.0,511.273,0
1777282011.70466,m3-12,-91.0,512.274,0
1777282012.705093,m3-12,-91.0,513.274,0
1777282013.705527,m3-12,-91.0,514.275,0
1777282014.70596,m3-12,-91.0,515.275,0
1777282015.706424,m3-12,-91.0,516.276,0
1777282016.706857,m3-12,-91.0,517.276,0
1777282017.707321,m3-12,-91.0,518.277,0
1777282018.707724,m3-12,-91.0,519.277,0
1777282019.708188,m3-12,-91.0,520.277,0
1777282020.708621,m3-12,-91.0,521.278,0
1777282021.709055,m3-12,-91.0,522.278,0
1777282022.709488,m3-12,-91.0,523.279,0
1777282023.709952,m3-12,-91.0,524.279,0
1777282024.710385,m3-12,-91.0,525.28,0
1777282025.710849,m3-12,-91.0,526.28,0
1777282026.711282,m3-12,-91.0,527.281,0
1777282027.711746,m3-12,-91.0,528.281,0
1777282028.712149,m3-12,-91.0,529.281,0
1777282029.712613,m3-12,-91.0,530.282,0
1777282030.713046,m3-12,-91.0,531.282,0
1777282031.71351,m3-12,-91.0,532.283,0
1777282032.713944,m3-12,-91.0,533.283,0
1777282033.714407,m3-12,-91.0,534.284,0
1777282034.714841,m3-12,-91.0,535.284,0
1777282035.715274,m3-12,-91.0,536.285,0
1777282036.715707,m3-12,-91.0,537.285,0
1777282037.716141,m3-12,-91.0,538.285,0
1777282038.716605,m3-12,-91.0,539.286,0
1777282039.717038,m3-12,-91.0,540.286,0
1777282040.717502,m3-12,-91.0,541.287,0
1777282041.717905,m3-12,-91.0,542.287,0
1777282042.718369,m3-12,-91.0,543.288,0
1777282043.718802,m3-12,-91.0,544.288,0
1777282044.719235,m3-12,-91.0,545.289,0
1777282045.719669,m3-12,-91.0,546.289,0
1777282046.720133,m3-12,-91.0,547.289,0
1777282047.720566,m3-12,-91.0,548.29,0
1777282048.720999,m3-12,-91.0,549.29,0
1777282049.721463,m3-12,-91.0,550.291,0
1777282050.721866,m3-12,-91.0,551.291,0
1777282051.722299,m3-12,-91.0,552.292,0
1777282052.722733,m3-12,-91.0,553.292,0
1777282053.723166,m3-12,-91.0,554.292,0
1777282054.7236,m3-12,-91.0,555.293,0
1777282055.724002,m3-12,-91.0,556.293,0
1777282056.724466,m3-12,-91.0,557.294,0
1777282057.7249,m3-12,-91.0,558.294,0
1777282058.725333,m3-12,-91.0,559.295,0
1777282059.725736,m3-12,-91.0,560.295,0
1777282060.726169,m3-12,-91.0,561.295,0
1777282061.726633,m3-12,-91.0,562.296,0
1777282062.727066,m3-12,-91.0,563.296,0
1777282063.7275,m3-12,-91.0,564.297,0
1777282064.727933,m3-12,-91.0,565.297,0
1777282065.728366,m3-12,-91.0,566.298,0
1777282066.7288,m3-12,-91.0,567.298,0
1777282067.729233,m3-12,-91.0,568.299,0
1777282068.729667,m3-12,-91.0,569.299,0
1777282069.7301,m3-12,-91.0,570.299,0
1777282070.730533,m3-12,-91.0,571.3,0
1777282071.730967,m3-12,-91.0,572.3,0
1777282072.7314,m3-12,-91.0,573.301,0
1777282073.731833,m3-12,-91.0,574.301,0
1777282074.732236,m3-12,-91.0,575.302,0
1777282075.7327,m3-12,-91.0,576.302,0
1777282076.733103,m3-12,-91.0,577.302,0
1777282077.733567,m3-12,-91.0,578.303,0
1777282078.73397,m3-12,-91.0,579.303,0
1777282079.734403,m3-12,-91.0,580.304,0
1777282080.734836,m3-12,-91.0,581.304,0
1777282081.7353,m3-12,-91.0,582.305,0
1777282082.735734,m3-12,-91.0,583.305,0
1777282083.736136,m3-12,-91.0,584.305,0
1777282084.73657,m3-12,-91.0,585.306,0
1777282085.737003,m3-12,-91.0,586.306,0
1777282086.737437,m3-12,-91.0,587.307,0
1777282087.73787,m3-12,-91.0,588.307,0
1777282088.738303,m3-12,-91.0,589.308,0
1777282089.738767,m3-12,-91.0,590.308,0
1777282090.73917,m3-12,-91.0,591.308,0
1777282091.739634,m3-12,-91.0,592.309,0
1777282092.740037,m3-12,-91.0,593.309,0
1777282093.740501,m3-12,-91.0,594.31,0
1777282094.740934,m3-12,-91.0,595.31,0
1777282095.741367,m3-12,-91.0,596.311,0
1777282096.741831,m3-12,-91.0,597.311,0
1777282097.742234,m3-12,-91.0,598.312,0
1777282098.742667,m3-12,-91.0,599.312,0
1777282099.743101,m3-12,-91.0,600.312,0
1777282100.743534,m3-12,-91.0,601.313,0
1777282101.743967,m3-12,-91.0,602.313,0
1777282102.744401,m3-12,-91.0,603.314,0
1777282103.744834,m3-12,-91.0,604.314,0
1777282104.745268,m3-12,-91.0,605.315,0
1777282105.745701,m3-12,-91.0,606.315,0
1777282106.746134,m3-12,-91.0,607.315,0
1777282107.746568,m3-12,-91.0,608.316,0
1777282108.747001,m3-12,-91.0,609.316,0
1777282109.747434,m3-12,-91.0,610.317,0
1777282110.747868,m3-12,-91.0,611.317,0
1777282111.748271,m3-12,-91.0,612.318,0
1777282112.748734,m3-12,-91.0,613.318,0
1777282113.749168,m3-12,-91.0,614.318,0
1777282114.749601,m3-12,-91.0,615.319,0
1777282115.750004,m3-12,-91.0,616.319,0
1777282116.750468,m3-12,-91.0,617.32,0
1777282117.750901,m3-12,-91.0,618.32,0
1777282118.751335,m3-12,-91.0,619.321,0
1777282119.751768,m3-12,-91.0,620.321,0
1777282120.752201,m3-12,-91.0,621.322,0
1777282121.752604,m3-12,-91.0,622.322,0
1777282122.753068,m3-12,-91.0,623.322,0
1777282123.753501,m3-12,-91.0,624.323,0
1777282124.753935,m3-12,-91.0,625.323,0
1777282125.754368,m3-12,-91.0,626.324,0
1777282126.754771,m3-12,-91.0,627.324,0
1777282127.755235,m3-12,-91.0,628.325,0
1777282128.755638,m3-12,-91.0,629.325,0
1777282129.756102,m3-12,-91.0,630.325,0
1777282130.756535,m3-12,-91.0,631.326,0
1777282131.756968,m3-12,-91.0,632.326,0
1777282132.757402,m3-12,-91.0,633.327,0
1777282133.757835,m3-12,-91.0,634.327,0
1777282134.758238,m3-12,-91.0,635.328,0
1777282135.758671,m3-12,-91.0,636.328,0
1777282136.759105,m3-12,-91.0,637.328,0
1777282137.759568,m3-12,-91.0,638.329,0
1777282138.760002,m3-12,-91.0,639.329,0
1777282139.760435,m3-12,-91.0,640.33,0
1777282140.760869,m3-12,-91.0,641.33,0
1777282141.761302,m3-12,-91.0,642.331,0
1777282142.761735,m3-12,-91.0,643.331,0
1777282143.762169,m3-12,-91.0,644.331,0
1777282144.762602,m3-12,-91.0,645.332,0
1777282145.763035,m3-12,-91.0,646.332,0
1777282146.763469,m3-12,-91.0,647.333,0
1777282147.763902,m3-12,-91.0,648.333,0
1777282148.764335,m3-12,-91.0,649.334,0
1777282149.764738,m3-12,-91.0,650.334,0
1777282150.765202,m3-12,-91.0,651.335,0
1777282151.765635,m3-12,-91.0,652.335,0
1777282152.766069,m3-12,-91.0,653.335,0
1777282153.766502,m3-12,-91.0,654.336,0
1777282154.766936,m3-12,-91.0,655.336,0
1777282155.767369,m3-12,-91.0,656.337,0
1777282156.767802,m3-12,-91.0,657.337,0
1777282157.768236,m3-12,-91.0,658.338,0
1777282158.768669,m3-12,-91.0,659.338,0
1777282159.769102,m3-12,-91.0,660.338,0
1777282160.769536,m3-12,-91.0,661.339,0
1777282161.769969,m3-12,-91.0,662.339,0
1777282162.770402,m3-12,-91.0,663.34,0
1777282163.770836,m3-12,-91.0,664.34,0
1777282164.771269,m3-12,-91.0,665.341,0
1777282165.771703,m3-12,-91.0,666.341,0
1777282166.772136,m3-12,-91.0,667.341,0
1777282167.772569,m3-12,-91.0,668.342,0
1777282168.773003,m3-12,-91.0,669.342,0
1777282169.773436,m3-12,-91.0,670.343,0
1777282170.773869,m3-12,-91.0,671.343,0
1777282171.774303,m3-12,-91.0,672.344,0
1777282172.774736,m3-12,-91.0,673.344,0
1777282173.775169,m3-12,-91.0,674.344,0
1777282174.775603,m3-12,-91.0,675.345,0
1777282175.776036,m3-12,-91.0,676.345,0
1777282176.776469,m3-12,-91.0,677.346,0
1777282177.776903,m3-12,-91.0,678.346,0
1777282178.777336,m3-12,-91.0,679.347,0
1777282179.77777,m3-12,-91.0,680.347,0
1777282180.778203,m3-12,-91.0,681.348,0
1777282181.778636,m3-12,-91.0,682.348,0
1777282182.77907,m3-12,-91.0,683.348,0
1777282183.779503,m3-12,-91.0,684.349,0
1777282184.779936,m3-12,-91.0,685.349,0
1777282185.7804,m3-12,-91.0,686.35,0
1777282186.780803,m3-12,-91.0,687.35,0
1777282187.781267,m3-12,-91.0,688.351,0
1777282188.78167,m3-12,-91.0,689.351,0
1777282189.782134,m3-12,-91.0,690.351,0
1777282190.782567,m3-12,-91.0,691.352,0
1777282191.783,m3-12,-91.0,692.352,0
1777282192.783434,m3-12,-91.0,693.353,0
1777282193.783867,m3-12,-91.0,694.353,0
1777282194.7843,m3-12,-91.0,695.354,0
1777282195.784734,m3-12,-91.0,696.354,0
1777282196.785167,m3-12,-91.0,697.354,0
1777282197.785601,m3-12,-91.0,698.355,0
1777282198.786034,m3-12,-91.0,699.355,0
1777282199.786467,m3-12,-91.0,700.356,0
1777282200.786901,m3-12,-91.0,701.356,0
1777282201.787334,m3-12,-91.0,702.357,0
1777282202.787767,m3-12,-91.0,703.357,0
1777282203.788201,m3-12,-91.0,704.358,0
1777282204.788634,m3-12,-91.0,705.358,0
1777282205.789067,m3-12,-91.0,706.358,0
1777282206.789501,m3-12,-91.0,707.359,0
1777282207.789965,m3-12,-91.0,708.359,0
1777282208.790398,m3-12,-91.0,709.36,0
1777282209.790831,m3-12,-91.0,710.36,0
1777282210.791295,m3-12,-91.0,711.361,0
1777282211.791698,m3-12,-91.0,712.361,0
1777282212.792162,m3-12,-91.0,713.361,0
1777282213.792595,m3-12,-91.0,714.362,0
1777282214.793029,m3-12,-91.0,715.362,0
1777282215.793493,m3-12,-91.0,716.363,0
1777282216.793926,m3-12,-91.0,717.363,0
