node_id,step,time_s,temperature,luminosity,pressure,sensor_volatility,power_mw,rssi,channel_quality
m3-12,152,760.18,44.2417,44.1895,997.6873,2,122.26,-91.0,2
m3-12,153,765.19,44.2687,45.166,997.499,2,120.4,-91.0,2
m3-12,154,770.19,44.2208,43.457,997.6003,2,122.22,-91.0,2
m3-12,155,775.19,44.2521,41.9922,997.5693,1,120.58,-91.0,2
m3-12,156,780.2,44.3,41.748,997.592,1,122.1,-91.0,2
m3-12,157,785.2,44.2687,43.457,997.6348,1,120.68,-91.0,2
m3-12,158,790.21,44.2521,43.457,997.6094,0,122.17,-91.0,2
m3-12,159,795.21,44.2604,43.2129,997.5759,1,120.68,-91.0,2
m3-12,160,800.22,44.2542,43.2129,997.6448,0,122.12,-91.0,2
m3-12,161,805.22,44.3021,44.4336,997.5281,2,120.7,-91.0,2
m3-12,162,810.22,44.2667,43.9453,997.5256,1,122.06,-91.0,2
m3-12,163,815.23,44.2875,43.7012,997.5989,1,120.61,-91.0,2
m3-12,164,820.23,44.3125,43.457,997.6741,1,122.08,-91.0,2
m3-12,165,825.23,44.2792,43.7012,997.5842,1,120.77,-91.0,2
m3-12,166,830.24,44.2958,44.1895,997.6606,1,121.94,-91.0,2
m3-12,167,835.24,44.2979,44.6777,997.6033,1,120.96,-91.0,2
m3-12,168,840.25,44.3208,44.1895,997.6221,1,121.95,-91.0,2
m3-12,169,845.25,44.3271,43.2129,997.6304,1,120.89,-91.0,2
m3-12,170,850.26,44.2875,41.748,997.5007,2,121.87,-91.0,2
m3-12,171,855.3,44.2958,41.9922,997.5335,1,120.96,-91.0,2
m3-12,172,860.26,44.3021,42.2363,997.5728,1,121.82,-91.0,2
m3-12,173,865.27,44.3021,42.4805,997.6396,1,120.85,-91.0,2
m3-12,174,870.27,44.3333,40.5273,997.5942,1,121.83,-91.0,2
m3-12,175,875.27,44.3292,40.0391,997.5237,1,121.03,-91.0,2
m3-12,176,880.28,44.3396,40.0391,997.54,0,121.85,-91.0,2
m3-12,177,885.28,44.3208,41.5039,997.5405,1,121.0,-91.0,2
m3-12,178,890.29,44.3417,42.4805,997.5146,1,121.71,-91.0,2
m3-12,179,895.29,44.3396,43.9453,997.5759,1,121.13,-91.0,2
m3-12,180,900.3,44.3479,42.7246,997.6382,1,121.68,-91.0,2
m3-12,181,905.3,44.3646,42.9688,997.6057,1,121.03,-91.0,2
m3-12,182,910.31,44.35,44.1895,997.6418,1,121.73,-91.0,2
m3-12,183,915.31,44.3354,45.4102,997.6023,1,121.1,-91.0,2
m3-12,184,920.31,44.3521,43.9453,997.6875,1,121.65,-91.0,2
m3-12,185,925.32,44.3646,43.457,997.5234,2,121.25,-91.0,2
m3-12,186,930.32,44.35,43.7012,997.4907,1,121.67,-91.0,2
m3-12,187,935.32,44.3542,43.457,997.6306,1,121.23,-91.0,2
m3-12,188,940.33,44.4021,44.9219,997.5273,2,121.52,-91.0,2
m3-12,189,945.33,44.3646,46.3867,997.5432,1,122.17,-91.0,2
m3-2,1,4.55,42.4417,99.3652,995.4893,0,119.17,-91.0,2
m3-2,2,9.56,42.4479,99.6094,995.437,1,120.82,-91.0,2
m3-2,3,14.56,42.5,99.3652,995.3296,1,120.22,-91.0,2
m3-2,4,19.57,42.4813,99.3652,995.4792,0,120.97,-91.0,2
m3-2,5,24.61,42.5583,99.8535,995.3999,2,120.11,-91.0,2
m3-2,6,29.58,42.5312,99.3652,995.408,1,121.08,-91.0,2
m3-2,7,34.58,42.575,99.3652,995.4268,0,120.13,-91.0,2
m3-2,8,39.58,42.5708,99.6094,995.4614,1,120.97,-91.0,2
m3-2,9,44.59,42.5958,99.6094,995.292,0,119.93,-91.0,2
m3-2,10,49.59,42.5646,100.0977,995.3638,1,121.17,-91.0,2
m3-2,11,54.6,42.6021,99.6094,995.3391,1,119.9,-91.0,2
m3-2,12,59.6,42.6125,99.6094,995.4002,0,121.26,-91.0,2
m3-2,13,64.6,42.625,99.6094,995.3547,0,119.94,-91.0,2
m3-2,14,69.61,42.6458,99.8535,995.3652,1,121.32,-91.0,2
m3-2,15,74.66,42.6479,100.0977,995.3215,1,119.92,-91.0,2
m3-2,16,79.62,42.6604,99.3652,995.4748,2,121.38,-91.0,2
m3-2,17,84.62,42.7042,99.1211,995.4475,1,119.87,-91.0,2
m3-2,18,89.63,42.7208,99.6094,995.3123,2,121.41,-91.0,2
m3-2,19,94.63,42.7021,100.3418,995.4055,2,119.82,-91.0,2
m3-2,20,99.63,42.7437,98.8769,995.4055,1,121.42,-91.0,2
m3-2,21,104.64,42.7646,98.8769,995.4758,0,119.78,-91.0,2
m3-2,22,109.64,42.775,99.6094,995.4082,1,121.43,-91.0,2
m3-2,23,114.65,42.8021,100.5859,995.3738,1,119.78,-91.0,2
m3-2,24,119.65,42.7771,99.8535,995.4111,1,121.5,-91.0,2
m3-2,25,124.65,42.8292,100.3418,995.3469,1,119.75,-91.0,2
m3-2,26,129.66,42.7875,102.2949,995.3853,1,121.55,-91.0,2
m3-2,27,134.66,42.8438,101.8066,995.2864,2,119.76,-91.0,2
m3-2,28,139.67,42.8396,101.5625,995.2837,1,121.63,-91.0,2
m3-2,29,144.67,42.8771,100.5859,995.3489,1,119.68,-91.0,2
m3-2,30,149.68,42.85,101.3184,995.4036,1,121.72,-91.0,2
m3-2,31,154.68,42.8771,100.5859,995.3433,1,119.46,-91.0,2
m3-2,32,159.69,42.8708,101.3184,995.2644,1,121.71,-91.0,2
m3-2,33,164.69,42.875,100.5859,995.3289,1,119.41,-91.0,2
m3-2,34,169.69,42.8917,101.0742,995.3813,1,121.66,-91.0,2
m3-2,35,174.7,42.925,100.8301,995.3538,1,119.58,-91.0,2
m3-2,36,179.7,42.9375,100.8301,995.3772,0,121.87,-91.0,2
m3-2,37,184.71,42.9438,101.3184,995.3452,1,119.44,-91.0,2
m3-2,38,189.71,42.9542,101.5625,995.4282,1,121.95,-91.0,2
m3-2,39,194.71,42.9729,100.8301,995.3835,1,119.4,-91.0,2
m3-2,40,199.72,42.975,101.3184,995.3662,1,121.98,-91.0,2
m3-2,41,204.76,42.9583,101.0742,995.3428,1,119.19,-91.0,2
m3-2,42,209.73,42.975,102.0508,995.3845,1,122.1,-91.0,2
m3-2,43,214.73,43.0125,101.5625,995.2854,2,119.25,-91.0,2
m3-2,44,219.74,43.025,102.2949,995.3545,1,121.96,-91.0,2
m3-2,45,224.74,43.0292,101.0742,995.4058,1,119.27,-91.0,2
m3-2,46,229.74,43.0146,101.8066,995.3694,1,122.01,-91.0,2
m3-2,47,234.75,43.0167,101.5625,995.3784,1,119.24,-91.0,2
m3-2,48,239.75,43.0646,101.8066,995.3267,1,122.12,-91.0,2
m3-2,49,244.75,43.05,101.8066,995.2991,0,119.22,-91.0,2
m3-2,50,249.76,43.0604,102.0508,995.4294,1,122.14,-91.0,2
m3-2,51,254.76,43.0896,101.5625,995.3423,1,119.25,-91.0,2
m3-2,52,259.77,43.0688,102.5391,995.3779,1,122.2,-91.0,2
m3-2,53,264.77,43.0938,101.8066,995.2747,2,119.11,-91.0,2
m3-2,54,269.78,43.0688,102.0508,995.3298,1,122.17,-91.0,2
m3-2,55,274.78,43.1521,102.0508,995.3489,0,119.09,-91.0,2
m3-2,56,279.79,43.1187,102.2949,995.228,1,122.14,-91.0,2
m3-2,57,284.79,43.1208,102.5391,995.4609,1,118.91,-91.0,2
m3-2,58,289.8,43.1646,102.7832,995.4981,1,122.44,-91.0,2
m3-2,59,294.8,43.1792,102.7832,995.259,1,118.95,-91.0,2
m3-2,60,299.8,43.1146,103.0273,995.334,1,122.52,-91.0,2
m3-2,61,304.81,43.1271,102.7832,995.3709,1,118.92,-91.0,2
m3-2,62,309.81,43.1583,103.2715,995.3879,1,122.55,-91.0,2
m3-2,63,314.82,43.1792,103.0273,995.3731,1,118.83,-91.0,2
m3-2,64,319.82,43.1833,103.0273,995.3108,0,122.52,-91.0,2
m3-2,65,324.83,43.1792,102.2949,995.3769,1,118.79,-91.0,2
m3-2,66,329.83,43.2188,102.5391,995.3752,1,122.57,-91.0,2
m3-2,67,334.84,43.2229,102.5391,995.3169,0,118.75,-91.0,2
m3-2,68,339.84,43.2021,103.0273,995.4043,1,122.62,-91.0,2
m3-2,69,344.84,43.2417,102.5391,995.3623,1,118.75,-91.0,2
m3-2,70,349.85,43.2313,103.0273,995.3345,1,122.67,-91.0,2
m3-2,71,354.85,43.2313,102.0508,995.3984,1,118.74,-91.0,2
m3-2,72,359.86,43.2354,103.0273,995.4539,1,122.78,-91.0,2
m3-2,73,364.86,43.2833,102.2949,995.4614,1,118.74,-91.0,2
m3-2,74,369.86,43.275,102.0508,995.303,1,122.81,-91.0,2
m3-2,75,374.87,43.2604,101.3184,995.4014,2,118.74,-91.0,2
m3-2,76,379.87,43.275,101.5625,995.4309,1,122.81,-91.0,2
m3-2,77,384.87,43.2958,101.3184,995.4495,1,118.63,-91.0,2
m3-2,78,389.88,43.3229,100.8301,995.3552,1,122.82,-91.0,2
m3-2,79,394.88,43.3104,100.0977,995.2942,1,118.56,-91.0,2
m3-2,80,399.89,43.3271,100.3418,995.3301,1,122.98,-91.0,2
m3-2,81,404.89,43.3188,99.8535,995.3472,1,118.33,-91.0,2
m3-2,82,409.89,43.3167,98.6328,995.3528,1,122.93,-91.0,2
m3-2,83,414.9,43.3417,97.168,995.2302,2,118.58,-91.0,2
m3-2,84,419.9,43.2917,97.4121,995.3372,1,123.11,-91.0,2
m3-2,85,424.91,43.3604,96.9238,995.2996,1,118.38,-91.0,2
m3-2,86,429.91,43.3438,97.168,995.3914,1,123.14,-91.0,2
m3-2,87,434.91,43.3646,97.4121,995.2781,1,118.45,-91.0,2
m3-2,88,439.92,43.3312,97.9004,995.259,1,123.17,-91.0,2
m3-2,89,444.92,43.3375,98.1445,995.3477,1,118.42,-91.0,2
m3-2,90,449.93,43.375,99.1211,995.3176,1,123.15,-91.0,2
m3-2,91,454.93,43.425,98.6328,995.2976,1,118.36,-91.0,2
m3-2,92,459.93,43.3875,99.1211,995.3408,1,123.09,-91.0,2
m3-2,93,464.94,43.4229,100.8301,995.4087,1,118.36,-91.0,2
m3-2,94,469.95,43.4229,101.0742,995.3142,1,123.04,-91.0,2
m3-2,95,474.95,43.3854,100.8301,995.4248,1,118.41,-91.0,2
m3-2,96,479.95,43.4354,102.0508,995.2598,2,123.04,-91.0,2
m3-2,97,484.96,43.4188,101.3184,995.3389,1,118.51,-91.0,2
m3-2,98,489.96,43.4104,99.6094,995.2917,1,123.08,-91.0,2
m3-2,99,494.97,43.425,98.8769,995.2632,1,118.56,-91.0,2
m3-2,100,499.97,43.4062,98.3887,995.2566,1,123.03,-91.0,2
m3-2,101,504.97,43.4333,98.1445,995.2661,1,118.59,-91.0,2
m3-2,102,509.98,43.4229,96.1914,995.2771,1,122.97,-91.0,2
m3-2,103,515.02,43.4583,95.459,995.26,1,118.83,-91.0,2
m3-2,104,519.99,43.4542,97.168,995.3914,2,122.79,-91.0,2
m3-2,105,524.99,43.4521,97.9004,995.3301,1,118.64,-91.0,2
m3-2,106,529.99,43.4792,95.9473,995.3491,1,122.86,-91.0,2
m3-2,107,535.0,43.4958,92.7734,995.2554,2,118.85,-91.0,2
m3-2,108,540.01,43.4854,88.8672,995.1436,2,122.77,-91.0,2
m3-2,109,545.01,43.4771,84.7168,995.3059,2,118.98,-91.0,2
m3-2,110,550.01,43.5146,82.5195,995.1836,2,122.81,-91.0,2
m3-2,111,555.02,43.4667,83.7402,995.2358,1,119.11,-91.0,2
m3-2,112,560.02,43.4979,85.6934,995.3389,2,122.83,-91.0,2
m3-2,113,565.02,43.5292,89.5996,995.2153,2,119.06,-91.0,2
m3-2,114,570.03,43.4979,93.75,995.2563,1,122.71,-91.0,2
m3-2,115,575.03,43.5396,96.9238,995.3369,2,119.02,-91.0,2
m3-2,116,580.04,43.5458,98.6328,995.1916,2,122.61,-91.0,2
m3-2,117,585.04,43.5458,99.8535,995.2915,1,119.0,-91.0,2
m3-2,118,590.09,43.5583,100.0977,995.3276,1,122.35,-91.0,2
m3-2,119,595.05,43.5646,100.8301,995.3069,1,119.19,-91.0,2
m3-2,120,600.1,43.5562,100.5859,995.3855,1,122.32,-91.0,2
m3-2,121,605.06,43.6042,100.0977,995.2671,2,119.2,-91.0,2
m3-2,122,610.06,43.6146,99.3652,995.238,1,122.55,-91.0,2
m3-2,123,615.07,43.6063,99.8535,995.3245,1,119.18,-91.0,2
m3-2,124,620.11,43.5896,99.8535,995.3057,0,122.44,-91.0,2
m3-2,125,625.08,43.5938,100.5859,995.2615,1,119.31,-91.0,2
m3-2,126,630.08,43.6021,100.3418,995.375,1,122.46,-91.0,2
m3-2,127,635.08,43.6417,100.0977,995.2566,1,119.24,-91.0,2
m3-2,128,640.09,43.6125,99.8535,995.2561,1,122.4,-91.0,2
m3-2,129,645.09,43.6146,103.0273,995.2624,1,119.22,-91.0,2
m3-2,130,650.1,43.6063,102.7832,995.2459,1,122.14,-91.0,2
m3-2,131,655.1,43.6083,103.0273,995.2312,1,119.37,-91.0,2
m3-2,132,660.1,43.6104,103.0273,995.3005,0,122.29,-91.0,2
m3-2,133,665.11,43.6479,104.4922,995.2312,1,119.33,-91.0,2
m3-2,134,670.11,43.6104,104.4922,995.25,0,122.11,-91.0,2
m3-2,135,675.12,43.6125,105.4688,995.2803,1,119.51,-91.0,2
m3-2,136,680.12,43.6688,105.957,995.2681,1,122.14,-91.0,2
m3-2,137,685.12,43.6375,105.957,995.2153,0,119.56,-91.0,2
m3-2,138,690.13,43.6375,105.957,995.2676,0,122.08,-91.0,2
m3-2,139,695.13,43.6625,105.957,995.332,0,119.61,-91.0,2
m3-2,140,700.14,43.6708,105.4688,995.2756,1,122.08,-91.0,2
m3-2,141,705.14,43.6979,106.9336,995.3911,2,119.62,-91.0,2
m3-2,142,710.19,43.6979,105.4688,995.2839,2,121.96,-91.0,2
m3-2,143,715.15,43.6729,102.7832,995.323,1,119.63,-91.0,2
m3-2,144,720.15,43.7021,101.3184,995.3228,1,121.92,-91.0,2
m3-2,145,725.16,43.7146,96.6797,995.3413,1,119.66,-91.0,2
m3-2,146,730.16,43.7167,95.9473,995.2637,1,121.95,-91.0,2
m3-2,147,735.17,43.725,95.459,995.4446,2,119.8,-91.0,2
m3-2,148,740.17,43.7146,94.7266,995.2673,2,121.95,-91.0,2
m3-2,149,745.17,43.7313,98.1445,995.3391,1,119.82,-91.0,2
m3-2,150,750.18,43.7271,99.1211,995.3247,1,121.94,-91.0,2
m3-2,151,755.18,43.7521,96.6797,995.3374,1,119.85,-91.0,2
m3-2,152,760.18,43.7417,99.1211,995.3721,1,121.91,-91.0,2
m3-2,153,765.19,43.7604,100.8301,995.2839,1,119.95,-91.0,2
m3-2,154,770.19,43.7396,97.6562,995.2395,1,121.89,-91.0,2
m3-2,155,775.2,43.7854,94.4824,995.4075,2,119.94,-91.0,2
m3-2,156,780.2,43.7458,94.2383,995.4546,1,121.87,-91.0,2
m3-2,157,785.2,43.8125,97.6562,995.3997,1,119.99,-91.0,2
m3-2,158,790.21,43.7875,97.9004,995.1743,1,121.76,-91.0,2
m3-2,159,795.21,43.7167,97.9004,995.1667,0,119.95,-91.0,2
m3-2,160,800.22,43.7333,97.9004,995.1455,0,121.7,-91.0,2
m3-2,161,805.22,43.7625,100.0977,995.3123,2,119.99,-91.0,2
m3-2,162,810.23,43.7604,99.8535,995.2944,1,121.63,-91.0,2
m3-2,163,815.23,43.7979,98.6328,995.2832,1,120.19,-91.0,2
m3-2,164,820.23,43.7771,99.1211,995.3232,1,121.51,-91.0,2
m3-2,165,825.27,43.7958,98.8769,995.2688,1,120.21,-91.0,2
m3-2,166,830.24,43.7917,100.3418,995.24,1,121.45,-91.0,2
m3-2,167,835.24,43.7729,100.8301,995.2248,1,120.13,-91.0,2
m3-2,168,840.25,43.8042,100.8301,995.3687,0,121.63,-91.0,2
m3-2,169,845.25,43.8667,98.3887,995.2693,2,120.36,-91.0,2
m3-2,170,850.25,43.7896,95.9473,995.2776,1,121.46,-91.0,2
m3-2,171,855.26,43.7958,95.9473,995.2473,0,120.53,-91.0,2
m3-2,172,860.26,43.8104,97.168,995.2749,1,121.5,-91.0,2
m3-2,173,865.27,43.8271,97.168,995.2942,0,120.47,-91.0,2
m3-2,174,870.27,43.8188,93.9941,995.2481,1,121.44,-91.0,2
m3-2,175,875.27,43.8396,92.2852,995.262,1,120.51,-91.0,2
m3-2,176,880.28,43.8354,92.2852,995.2266,0,121.39,-91.0,2
m3-2,177,885.28,43.85,95.459,995.3564,2,120.51,-91.0,2
m3-2,178,890.29,43.8792,97.6562,995.3147,1,121.34,-91.0,2
m3-2,179,895.29,43.8708,100.8301,995.3874,1,120.54,-91.0,2
m3-2,180,900.29,43.9021,98.6328,995.2541,2,121.3,-91.0,2
m3-2,181,905.3,43.8438,98.6328,995.3782,0,120.61,-91.0,2
m3-2,182,910.3,43.8813,101.8066,995.3286,1,121.3,-91.0,2
m3-2,183,915.31,43.8521,104.2481,995.2886,1,120.62,-91.0,2
m3-2,184,920.31,43.8896,101.5625,995.3655,1,121.27,-91.0,2
m3-2,185,925.31,43.8771,100.3418,995.249,2,120.73,-91.0,2
m3-2,186,930.32,43.8687,100.8301,995.2185,1,121.29,-91.0,2
m3-2,187,935.32,43.8667,100.5859,995.3274,1,120.77,-91.0,2
m3-2,188,940.33,43.9312,103.5156,995.24,2,121.19,-91.0,2
m3-2,189,945.33,43.8729,106.6894,995.2583,1,121.26,-91.0,2
m3-3,1,9.56,43.8583,75.6836,995.9778,0,115.97,-91.0,2
m3-3,2,14.56,43.8917,75.6836,995.948,0,116.77,-91.0,2
m3-3,3,19.57,43.9146,75.1953,995.8887,1,115.9,-91.0,2
m3-3,4,24.57,43.9021,75.4394,995.8735,1,116.7,-91.0,2
m3-3,5,29.57,43.9146,75.1953,995.9981,1,115.97,-91.0,2
m3-3,6,34.58,43.9771,75.4394,996.1282,1,116.71,-91.0,2
m3-3,7,39.58,44.0083,75.1953,995.9436,1,115.9,-91.0,2
m3-3,8,44.59,43.9854,75.6836,995.8936,1,116.78,-91.0,2
m3-3,9,49.59,43.9854,75.6836,995.9456,0,115.88,-91.0,2
m3-3,10,54.64,44.0104,75.9277,995.8958,1,116.87,-91.0,2
m3-3,11,59.6,44.0104,75.6836,995.8779,1,115.62,-91.0,2
m3-3,12,64.6,44.0375,75.6836,995.8523,0,117.02,-91.0,2
m3-3,13,69.61,44.0354,75.4394,995.9297,1,115.66,-91.0,2
m3-3,14,74.61,44.0604,75.9277,995.8355,1,117.05,-91.0,2
m3-3,15,79.62,44.0312,75.1953,995.8894,1,115.66,-91.0,2
m3-3,16,84.62,44.075,75.4394,995.9385,1,117.03,-91.0,2
m3-3,17,89.63,44.1167,75.4394,995.8618,0,115.76,-91.0,2
m3-3,18,94.63,44.0979,75.9277,995.8936,1,116.91,-91.0,2
m3-3,19,99.63,44.1354,74.9512,996.0137,2,115.84,-91.0,2
m3-3,20,104.64,44.175,75.6836,995.9121,2,117.04,-91.0,2
m3-3,21,109.64,44.1521,75.1953,995.8899,1,115.54,-91.0,2
m3-3,22,114.65,44.1667,76.1719,995.9702,1,117.24,-91.0,2
m3-3,23,119.65,44.1958,75.1953,995.9578,1,115.5,-91.0,2
m3-3,24,124.65,44.1875,75.6836,995.845,2,117.26,-91.0,2
m3-3,25,129.66,44.1833,76.416,995.9514,2,115.52,-91.0,2
m3-3,26,134.66,44.225,76.1719,995.8518,1,117.19,-91.0,2
m3-3,27,139.67,44.1917,75.9277,995.7607,1,115.53,-91.0,2
m3-3,28,144.67,44.1938,75.9277,995.9377,0,117.24,-91.0,2
m3-3,29,149.68,44.2542,75.9277,995.824,0,115.38,-91.0,2
m3-3,30,154.68,44.2354,75.9277,995.9199,0,117.55,-91.0,2
m3-3,31,159.68,44.2875,75.9277,995.9758,0,115.27,-91.0,2
m3-3,32,164.69,44.3042,75.9277,995.7681,0,117.45,-91.0,2
m3-3,33,169.69,44.2979,75.6836,995.9602,1,115.38,-91.0,2
m3-3,34,174.7,44.3375,75.9277,995.9385,1,117.38,-91.0,2
m3-3,35,179.7,44.2938,75.6836,995.9651,1,115.45,-91.0,2
m3-3,36,184.71,44.3292,76.1719,995.8198,2,117.4,-91.0,2
m3-3,37,189.71,44.375,75.6836,995.9627,2,115.38,-91.0,2
m3-3,38,194.71,44.3521,75.6836,995.9297,0,117.45,-91.0,2
m3-3,39,199.72,44.3792,75.4394,996.0046,1,115.22,-91.0,2
m3-3,40,204.72,44.3792,75.6836,995.9702,1,117.7,-91.0,2
m3-3,41,209.73,44.4042,75.9277,995.8799,1,115.15,-91.0,2
m3-3,42,214.73,44.3917,75.9277,995.9614,0,117.71,-91.0,2
m3-3,43,219.74,44.4292,75.6836,995.864,1,115.15,-91.0,2
m3-3,44,224.74,44.4021,75.6836,995.9014,0,117.74,-91.0,2
m3-3,45,229.74,44.425,75.6836,995.9624,0,115.12,-91.0,2
m3-3,46,234.75,44.4479,75.6836,995.8188,0,117.68,-91.0,2
m3-3,47,239.75,44.4083,75.6836,995.9238,0,115.26,-91.0,2
m3-3,48,244.75,44.4562,75.6836,995.9587,0,117.7,-91.0,2
m3-3,49,249.76,44.4813,75.6836,995.8845,0,115.02,-91.0,2
m3-3,50,254.76,44.4562,75.6836,995.9045,0,117.86,-91.0,2
m3-3,51,259.77,44.4667,75.6836,995.9651,0,114.98,-91.0,2
m3-3,52,264.77,44.4958,75.9277,995.8938,1,117.91,-91.0,2
m3-3,53,269.78,44.4917,75.4394,995.8823,1,114.94,-91.0,2
m3-3,54,274.78,44.4937,75.9277,995.9807,1,117.88,-91.0,2
m3-3,55,279.79,44.5271,75.4394,995.8928,1,115.03,-91.0,2
m3-3,56,284.79,44.5021,76.1719,995.9929,2,117.89,-91.0,2
m3-3,57,289.8,44.525,75.6836,995.9182,1,114.87,-91.0,2
m3-3,58,294.8,44.5312,76.1719,995.9226,1,118.19,-91.0,2
m3-3,59,299.81,44.5167,75.6836,995.8359,1,114.66,-91.0,2
m3-3,60,304.81,44.5187,75.9277,995.8435,1,118.19,-91.0,2
m3-3,61,309.81,44.5604,75.6836,995.7502,1,114.74,-91.0,2
m3-3,62,314.82,44.5625,75.9277,995.8728,1,118.13,-91.0,2
m3-3,63,319.82,44.5479,75.4394,995.8577,1,114.83,-91.0,2
m3-3,64,324.87,44.5667,75.1953,995.8132,1,118.25,-91.0,2
m3-3,65,329.83,44.6,74.9512,995.8562,1,114.62,-91.0,2
m3-3,66,334.84,44.5833,75.4394,995.9724,2,118.18,-91.0,2
m3-3,67,339.84,44.6125,75.4394,995.8569,0,114.53,-91.0,2
m3-3,68,344.84,44.6146,75.4394,996.03,0,118.39,-91.0,2
m3-3,69,349.85,44.6458,75.1953,995.8127,1,114.51,-91.0,2
m3-3,70,354.85,44.6063,74.9512,995.9429,1,118.38,-91.0,2
m3-3,71,359.85,44.6479,74.9512,995.9673,0,114.56,-91.0,2
m3-3,72,364.86,44.6667,74.707,996.0852,1,118.34,-91.0,2
m3-3,73,369.86,44.7104,74.2188,996.0481,1,114.59,-91.0,2
m3-3,74,374.87,44.6896,73.9746,996.0034,1,118.35,-91.0,2
m3-3,75,379.87,44.6875,73.4863,995.9331,1,114.57,-91.0,2
m3-3,76,384.87,44.6667,73.7305,995.9766,1,118.44,-91.0,2
m3-3,77,389.88,44.7042,72.9981,996.0132,1,114.38,-91.0,2
m3-3,78,394.88,44.7042,72.7539,995.969,1,118.51,-91.0,2
m3-3,79,399.89,44.7146,72.5098,995.8538,1,114.43,-91.0,2
m3-3,80,404.89,44.6833,72.5098,995.926,0,118.51,-91.0,2
m3-3,81,409.89,44.7104,71.2891,995.9736,1,114.36,-91.0,2
m3-3,82,414.9,44.7313,70.5566,996.0298,1,118.64,-91.0,2
m3-3,83,419.95,44.7646,70.0684,995.9143,2,114.3,-91.0,2
m3-3,84,424.91,44.7521,70.0684,995.9548,0,118.71,-91.0,2
m3-3,85,429.91,44.7542,69.8242,995.9106,1,114.28,-91.0,2
m3-3,86,434.91,44.7646,70.3125,995.9619,1,118.78,-91.0,2
m3-3,87,439.92,44.7437,70.3125,995.9209,0,114.22,-91.0,2
m3-3,88,444.92,44.8,71.0449,995.8901,1,118.72,-91.0,2
m3-3,89,449.93,44.7833,71.5332,995.9937,2,114.21,-91.0,2
m3-3,90,454.93,44.7646,71.0449,995.9377,1,118.79,-91.0,2
m3-3,91,459.94,44.8083,71.2891,995.9202,1,114.16,-91.0,2
m3-3,92,464.94,44.8042,72.7539,995.9844,1,118.78,-91.0,2
m3-3,93,469.95,44.8312,72.5098,995.7886,1,114.17,-91.0,2
m3-3,94,474.95,44.7917,72.5098,995.9353,0,118.68,-91.0,2
m3-3,95,479.95,44.8354,72.9981,995.9067,1,114.26,-91.0,2
m3-3,96,484.96,44.8333,72.5098,995.9692,1,118.75,-91.0,2
m3-3,97,489.96,44.85,71.0449,995.978,1,114.19,-91.0,2
m3-3,98,494.97,44.8729,70.3125,995.939,1,118.78,-91.0,2
m3-3,99,500.01,44.8396,70.0684,995.9351,1,114.45,-91.0,2
m3-3,100,504.97,44.8604,70.0684,995.8801,0,118.57,-91.0,2
m3-3,101,509.98,44.8417,68.3594,995.8367,1,114.34,-91.0,2
m3-3,102,514.98,44.85,67.6269,995.9097,1,118.68,-91.0,2
m3-3,103,519.99,44.8875,69.0918,995.9062,1,114.28,-91.0,2
m3-3,104,525.04,44.8854,69.5801,995.8953,1,118.61,-91.0,2
m3-3,105,529.99,44.8771,68.1152,995.8259,1,114.53,-91.0,2
m3-3,106,535.0,44.8646,65.6738,995.8882,1,118.6,-91.0,2
m3-3,107,540.0,44.8771,62.5,995.9145,1,114.48,-91.0,2
m3-3,108,545.01,44.9042,59.5703,995.8328,1,118.62,-91.0,2
m3-3,109,550.01,44.8937,58.1055,995.8159,1,114.53,-91.0,2
m3-3,110,555.02,44.8854,58.5938,995.8555,1,118.59,-91.0,2
m3-3,111,560.02,44.9042,60.3027,995.8147,1,114.54,-91.0,2
m3-3,112,565.02,44.9021,62.7441,995.8955,1,118.6,-91.0,2
m3-3,113,570.03,44.875,65.918,995.8201,1,114.68,-91.0,2
m3-3,114,575.03,44.9438,67.8711,995.8001,1,118.29,-91.0,2
m3-3,115,580.04,44.9292,69.3359,995.8391,1,114.8,-91.0,2
m3-3,116,585.04,44.9438,69.5801,995.9475,1,118.27,-91.0,2
m3-3,117,590.05,44.9792,70.0684,995.8918,1,114.79,-91.0,2
m3-3,118,595.05,44.9271,70.3125,995.8591,1,118.3,-91.0,2
m3-3,119,600.05,44.9417,70.3125,995.823,0,114.72,-91.0,2
m3-3,120,605.06,44.9792,69.5801,995.8064,1,118.41,-91.0,2
m3-3,121,610.06,45.0167,69.3359,995.8779,1,114.63,-91.0,2
m3-3,122,615.11,44.9708,69.0918,995.9097,1,118.32,-91.0,2
m3-3,123,620.07,45.0,69.5801,995.9233,1,114.94,-91.0,2
m3-3,124,625.08,45.0125,69.5801,995.8477,0,118.11,-91.0,2
m3-3,125,630.12,44.9937,69.5801,995.8479,0,115.04,-91.0,2
m3-3,126,635.08,44.9854,68.8477,995.9634,2,118.05,-91.0,2
m3-3,127,640.09,45.0208,69.3359,995.9202,1,115.04,-91.0,2
m3-3,128,645.09,45.0354,70.5566,995.8516,1,118.13,-91.0,2
m3-3,129,650.09,45.0083,71.0449,995.8381,1,114.93,-91.0,2
m3-3,130,655.1,45.0292,70.8008,995.8259,1,118.21,-91.0,2
m3-3,131,660.11,45.0333,71.0449,995.8733,1,114.94,-91.0,2
m3-3,132,665.11,45.0333,71.7773,995.9397,1,118.21,-91.0,2
m3-3,133,670.11,45.0521,72.0215,995.936,1,115.08,-91.0,2
